symbol,entrez,logfc,adjpv
"CDH11",1009,0.921955162264446,0.0994281352809997
"NOTCH2",4853,0.808820125925928,0.0994281352809997
"SDC4",6385,1.71610173474438,0.0994281352809997
"TUBB2A",7280,0.512552214732866,0.0994281352809997
"FNBP1L",54874,-1.11687774032489,0.0994281352809997
"NINJ1",4814,0.977321028385824,0.101038963587093
"RGS4",5999,-1.00450724158864,0.101038963587093
"UVRAG",7405,0.912010349415965,0.101038963587093
"RGS5",8490,-0.518281599165359,0.101118301975089
"HAT1",8520,-0.411299481947921,0.10222393403655
"STK17A",9263,-0.696922817053258,0.102377939831895
"C1GALT1C1",29071,-0.299322274297143,0.104835923873613
"AVL9",23080,-0.39997938702094,0.108753083016816
"ANAPC13",25847,-0.375364855392643,0.111200772127667
"CD55",1604,-0.923908543431978,0.113374838059947
"SSH1",54434,1.59299519825343,0.113715892132524
"RAP1B",5908,0.423214954017951,0.113964156964694
"SYNGR3",9143,1.55472675867309,0.114992878348155
"KCTD12",115207,-1.42204538186775,0.117383186099915
"ACSL3",2181,0.727823191646138,0.119257132512092
"TACSTD2",4070,-0.915190517659125,0.122178996710418
"SNRK",54861,-1.34526785052065,0.122244016862035
"NECAP2",55707,0.657858672933264,0.122244016862035
"APBA3",9546,1.22324083514585,0.122338226489145
"RGS3",5998,0.720190778081077,0.122731981529448
"CAMSAP2",23271,-0.414035678628487,0.124249262694206
"SULT1B1",27284,-1.16115019833172,0.127584896534053
"C5orf15",56951,0.77848190557151,0.127584896534053
"IL1R1",3554,2.22078629805847,0.129159209261587
"PPP3CA",5530,-1.25332777252178,0.129159209261587
"CREB3",10488,1.31415559681679,0.129159209261587
"ANKRD28",23243,-1.1895982775939,0.129159209261587
"IL15RA",3601,1.61849863259174,0.129437701748909
"SMC4",10051,-0.600789328233994,0.129437701748909
"DZIP1",22873,-0.255492919511605,0.130351053321637
"CARD10",29775,-1.43625755146961,0.130351053321637
"ZBTB18",10472,-1.1780782065921,0.132635910937234
"MERTK",10461,-1.09808630963989,0.133209889751311
"HBEGF",1839,1.32869012562382,0.133834367689039
"MCL1",4170,0.35192977996239,0.133834367689039
"PTGS2",5743,2.31403469823305,0.133911130112842
"STAT6",6778,1.03435592327327,0.133911130112842
"TCF12",6938,-0.639422921743824,0.133911130112842
"UNG",7374,-1.05679605513131,0.133911130112842
"ADGRL2",23266,-0.792039645869829,0.133911130112842
"ZZZ3",26009,-0.440278966490762,0.133911130112842
"EHD1",10938,0.759093656741706,0.134340790284376
"CBR3",874,1.24868194670344,0.134433250398208
"IL7R",3575,3.4805688820149,0.134535172315606
"SUCLG2",8801,-0.343934383597617,0.134535172315606
"SERPINB2",5055,1.24556045518296,0.13542702201033
"HLTF",6596,-1.33385490703574,0.135816633124605
"PHLDA2",7262,0.519179902532688,0.135816633124605
"SFXN3",81855,-0.361408257216851,0.135816633124605
"CITED2",10370,-2.11812335764311,0.135923499155773
"CBX3",11335,-0.265897454930508,0.137241662854768
"EOGT",285203,-0.515221405045573,0.137673454393239
"WWTR1",25937,-0.464227634665844,0.13950129576682
"ITGB5",3693,-0.594830935718626,0.13968623922358
"DNAJB9",4189,0.684438966227107,0.13968623922358
"MAP4K3",8491,-0.755008927492112,0.13968623922358
"FAM124B",79843,-2.18905901636993,0.13968623922358
"EIF4E",1977,-0.788343492326138,0.140554049081282
"TNFRSF10B",8795,0.732700666388901,0.142060555398365
"MTUS1",57509,-0.660659188996631,0.145887418516903
"RCAN1",1827,0.806123071208393,0.146016393389971
"FRY",10129,-3.55677458656978,0.147848892945823
"SLC16A1",6566,-0.613846386078293,0.148238176363887
"ORC5",5001,-0.382772341417096,0.148795976015148
"C19orf66",55337,1.51177997438955,0.148795976015148
"MGAT5",4249,-0.464197106398242,0.150665727178336
"ITGA6",3655,-0.528272781460547,0.152392929115186
"LAMB1",3912,-0.500580196426439,0.152392929115186
"SC5D",6309,-0.528990885081024,0.152392929115186
"DDX46",9879,-0.386234785851521,0.152392929115186
"RPA1",6117,-0.445109696835873,0.154663812702606
"RUNX1T1",862,-1.45423517074007,0.15522966741752
"ERG",2078,-0.493279288041379,0.158174150562783
"UPP1",7378,0.398759331384669,0.158174150562783
"LRRC17",10234,-0.91532968655068,0.158174150562783
"FNDC3A",22862,-0.393912864972481,0.158174150562783
"PALLD",23022,-0.233522987733502,0.158174150562783
"ICOSLG",23308,1.42693349775613,0.158174150562783
"UEVLD",55293,0.63262517997252,0.158174150562783
"CYB5A",1528,0.770202574521456,0.159041485746217
"GINS2",51659,-0.739715865991247,0.159041485746217
"CSNK1A1",1452,-0.358797521664366,0.159449117422082
"CAMKK2",10645,0.698190759222211,0.159449117422082
"GMFB",2764,-0.671008449005992,0.163142163993549
"ITGAV",3685,0.730851026487953,0.163142163993549
"THYN1",29087,-0.521119019401796,0.163142163993549
"TRIM22",10346,0.64090328578432,0.164015226030845
"MMP10",4319,1.58813381089365,0.165342738839471
"MSH2",4436,-1.41720384003364,0.168284622419411
"NETO2",81831,-0.572619971539563,0.168284622419411
"IL4R",3566,0.824071298570667,0.168598170383598
"SH3BP4",23677,-0.620159849494268,0.168598170383598
"TSPYL4",23270,-0.538022726822829,0.170844096126641
"PDGFB",5155,0.640819648503573,0.171084681057315
"CXCL10",3627,1.95914062460148,0.172993729325117
"SNRPF",6636,-0.31352416489108,0.172993729325117
"KLF2",10365,-0.711942344993826,0.173503754520378
"ID1",3397,-2.92106145627119,0.173787656768015
"STAT5A",6776,1.60632917329116,0.173787656768015
"NRP1",8829,-1.25130722049818,0.173787656768015
"CALCOCO2",10241,0.570558457344107,0.173787656768015
"DOCK10",55619,1.36764550852114,0.179709840989958
"ANKMY2",57037,-1.18199335801527,0.180368488600652
"OSBPL3",26031,1.07749298278844,0.180459530817837
"MRPL22",29093,-0.574393981182993,0.186286101133935
"LAMA4",3910,-0.370013137567177,0.18868298025113
"PEX2",5828,-1.4241114242751,0.18868298025113
"SDHD",6392,-0.37846927186229,0.18868298025113
"LDB2",9079,-1.44170637418709,0.18868298025113
"LEPROTL1",23484,-0.708311641670201,0.18868298025113
"CNDP2",55748,0.303654248468387,0.18868298025113
"STK38L",23012,-0.996277618453131,0.188936737136641
"PIK3C2A",5286,-0.561845484955548,0.18894543451461
"PLPP1",8611,0.850966967059271,0.18894543451461
"SMCHD1",23347,-0.357405112343359,0.189692893887836
"DSE",29940,0.840961170537835,0.189692893887836
"GALNT10",55568,-0.931967376836223,0.189692893887836
"ABR",29,0.941046070039182,0.192761668490708
"THAP9-AS1",100499177,-0.609320691841148,0.193823982379821
"GPSM2",29899,-0.249274220954333,0.194023325983023
"OARD1",221443,-0.358296192130458,0.194023325983023
"TYK2",7297,1.14171024751282,0.195306494164184
"SLC25A32",81034,0.586704148667915,0.197538882984348
"DEK",7913,-0.366558194226432,0.198046052759288
"CUL4B",8450,-0.754136607989537,0.198046052759288
"SMAP1",60682,-0.408923095777473,0.198046052759288
"ARRB1",408,0.796788778503406,0.199214069372045
"EPAS1",2034,-0.516020480854131,0.199214069372045
"BSDC1",55108,0.785447588721691,0.200889024797226
"RUFY3",22902,-0.473264296036525,0.203777417812685
"CDV3",55573,0.559181314312033,0.203777417812685
"TAX1BP1",8887,0.42324956986355,0.211535553343848
"LSM14A",26065,-0.371795555447058,0.211535553343848
"PSTPIP2",9050,1.04406960192974,0.213059178602076
"FAM114A1",92689,0.3136517305638,0.213059178602076
"GABBR2",9568,-1.36487083419697,0.217482966663278
"CHST12",55501,-0.512965033383581,0.22038001787923
"IKBKE",9641,1.09509813860918,0.220774717564079
"MYRIP",25924,-1.24764023293035,0.221075044545525
"TNFAIP8",25816,1.71354300002676,0.222342989970989
"LRRC32",2615,0.84941097017812,0.224025819035272
"RNF219",79596,-0.982354527258211,0.224025819035272
"LARP4",113251,-0.499632578722135,0.224025819035272
"SAP30",8819,-0.540720443889231,0.224639969589229
"RNF7",9616,-0.735407304535959,0.224639969589229
"STEAP1",26872,-0.672039025332577,0.224639969589229
"CARS",833,0.386996504872682,0.22477466445112
"CD83",9308,1.26496953390637,0.226388724610845
"FUBP1",8880,-1.21669582670154,0.226856509847794
"HMGN3",9324,-0.391105735756266,0.226856509847794
"FHL2",2274,-0.614453647245002,0.227221474458122
"COX11",1353,-0.641856905865149,0.230796642409449
"MPZL1",9019,0.524378853152195,0.230916445478766
"RND3",390,-0.439362986208655,0.231605145659816
"CD44",960,0.706568954374156,0.231605145659816
"PLA2G4A",5321,-0.763635837694942,0.231605145659816
"ZFAND5",7763,0.378948210770714,0.231605145659816
"ENC1",8507,-1.39721676297049,0.231605145659816
"IER3",8870,0.764645715610497,0.231605145659816
"HNRNPDL",9987,-0.373432584571109,0.231605145659816
"PGRMC2",10424,-0.781332236711085,0.231605145659816
"PARP12",64761,1.16633844918644,0.231605145659816
"DUSP3",1845,0.773592924127459,0.232926014555407
"MTCL1",23255,-1.39104068901077,0.232926014555407
"SLC33A1",9197,0.34393891550128,0.234515576122349
"SYNCRIP",10492,-0.209664574812736,0.234515576122349
"SEPT11",55752,0.301639210318692,0.234515576122349
"MBNL1",4154,-0.444203135665978,0.236927782177
"ASF1A",25842,-0.785925217382593,0.236927782177
"TFDP2",7029,-0.477282917841441,0.237225845914134
"NT5E",4907,-0.841621199954599,0.238583471634387
"ARL4C",10123,1.16294677944602,0.238583471634387
"RBMS2",5939,-0.466062061788529,0.239976995958477
"CLEC2B",9976,-1.80074861822683,0.240402686389895
"MEST",4232,-0.811396147593367,0.240503806373467
"MGST2",4258,-0.308996731041566,0.240503806373467
"SYNJ2",8871,0.787808414699347,0.241437537844368
"EMCN",51705,-1.51650126681075,0.242006696141299
"SRSF3",6428,-0.245415972913339,0.243937063521664
"GJA1",2697,-0.291288247589975,0.2451611108128
"HLA-J",3137,0.658847327783427,0.2451611108128
"TGIF1",7050,0.625132617782036,0.248170218500988
"INPP5F",22876,-0.56311678802291,0.248170218500988
"SYT1",6857,-1.01021244672372,0.25273377539975
"MRPS27",23107,-0.522180943988644,0.25306480695962
"PRKAR2B",5577,-0.954708668588731,0.253835292683418
"NEK7",140609,-0.538504601643316,0.253835292683418
"GATA6",2627,1.78478908728451,0.257791870372449
"ETS1",2113,2.13523040756613,0.259295990951701
"FAM216A",29902,-0.854408324863379,0.259295990951701
"RBM12",10137,-0.1368826155269,0.260178729727054
"PMP22",5376,0.440969598402205,0.260633283702848
"HPRT1",3251,-0.258638786176236,0.260880242828164
"NMRK1",54981,-1.06108755171948,0.260880242828164
"NMT2",9397,-1.15551051148539,0.260989595742084
"DUSP4",1846,-1.96345014354001,0.261002206771294
"ZCCHC2",54877,-1.96624868684682,0.268390083307276
"SNRPA1",6627,0.339800666437879,0.271033932920983
"MARCKS",4082,0.444648696736831,0.271575445088201
"MCCC2",64087,0.300796703010314,0.271575445088201
"SPRY4",81848,0.859330411605088,0.271575445088201
"NNMT",4837,0.426805216505208,0.272658663038992
"SMARCA2",6595,-1.0304516650123,0.272658663038992
"TCEA1",6917,-0.509425711958068,0.272658663038992
"FAF2",23197,0.16745697566018,0.272658663038992
"E2F8",79733,-1.12655399036699,0.272658663038992
"PML",5371,0.919468530559994,0.273304913883741
"CASP8AP2",9994,-0.842127308375849,0.276045948760948
"OSBPL9",114883,-0.508153879398197,0.276045948760948
"CALCRL",10203,-1.78392174293378,0.277610891889156
"RHBDF2",79651,0.931656850364538,0.277610891889156
"GATA2",2624,-1.28678155217194,0.277650794617614
"TNIK",23043,-1.56914021777501,0.278952380170651
"CAPZA2",830,-0.614306306526977,0.279578440992394
"PSMA5",5686,0.085333912679447,0.280597978189431
"COL4A1",1282,0.452549074342997,0.282870333483782
"PLA2G4C",8605,2.19670836399916,0.282870333483782
"MCFD2",90411,-0.382029346834004,0.282870333483782
"RRM2",6241,-0.846498464508146,0.285695016410353
"PNMA1",9240,-0.768196461867063,0.28652741434032
"EHBP1",23301,-1.09047618500075,0.28652741434032
"TBC1D8",11138,-1.13262937383576,0.286705663388153
"MYO5A",4644,-0.493988166310546,0.287805523533186
"LXN",56925,-0.645997469433155,0.287805523533186
"NAV2",89797,2.00810861726994,0.287805523533186
"CDK7",1022,0.348193768525009,0.288878080511046
"NDST1",3340,0.610800477553103,0.289658847549335
"PTGER4",5734,-0.380630749241197,0.289658847549335
"GSTA4",2941,-0.530611136287746,0.290506834505882
"MRPL16",54948,-0.367011873980637,0.290506834505882
"ZNF702P",79986,-1.58322854875027,0.290506834505882
"MT1HL1",645745,0.34637624315917,0.290506834505882
"YPEL5",51646,0.709772008477705,0.292348694116322
"INPP1",3628,-0.765238495346015,0.293525646276082
"SRPK2",6733,-0.481765355863892,0.293525646276082
"STYK1",55359,-1.21958892342551,0.294432749288486
"SLC1A1",6505,-2.56952197280091,0.294531856148819
"TSC22D1",8848,-0.793939518488594,0.294531856148819
"SSB",6741,-0.244316631237993,0.296007653754393
"NECTIN3",25945,-1.48665716927573,0.296007653754393
"NCBP2",22916,-0.245114131093562,0.296235760705681
"CTSC",1075,-0.511236170597858,0.297380032451091
"RELA",5970,0.863385645116974,0.297380032451091
"VAMP3",9341,0.153797139785935,0.297380032451091
"FIP1L1",81608,-0.489603463737714,0.298005745106291
"CCND3",896,-1.27428893265079,0.298860052012789
"NEDD9",4739,0.46179496364074,0.298860052012789
"PKP4",8502,-0.530434128354408,0.298860052012789
"B4GALT5",9334,0.474426634958331,0.298860052012789
"EEF1E1",9521,-0.50267072357499,0.298860052012789
"LHFPL6",10186,0.832228260881591,0.298860052012789
"BTN2A1",11120,0.849886804688002,0.298860052012789
"ZMIZ1",57178,-0.658504109117745,0.298860052012789
"STIL",6491,-0.915193607924971,0.299864556697578
"EBI3",10148,1.7028452752718,0.299864556697578
"CLCN4",1183,-0.442157465952659,0.300750237675885
"DNAJB6",10049,0.515305584552664,0.300750237675885
"SRSF8",10929,-0.33990498890358,0.300750237675885
"PTK2",5747,-0.323415453901987,0.302325379212239
"CIRBP",1153,-0.458271325535783,0.30321302486638
"TOX",9760,-0.999298961932372,0.30321302486638
"CDKN1B",1027,-1.30894087569902,0.306661840365579
"UGCG",7357,1.15508188651558,0.306661840365579
"MT1F",4494,0.427842488693297,0.30690627361274
"GOLPH3L",55204,1.06618192370589,0.30690627361274
"C11orf24",53838,-0.143925150103597,0.309162931034346
"EAPP",55837,-0.364862307667602,0.310475358379019
"NR3C2",4306,-0.790976221156082,0.311355765955962
"MT1X",4501,0.412153225371181,0.311355765955962
"RELB",5971,1.82054648685647,0.311837564457911
"WLS",79971,-0.521552253155079,0.316482118557249
"NR4A3",8013,1.04585650194971,0.318771020132852
"EFNB2",1948,-0.936252598222536,0.322328007105552
"CDK8",1024,0.621051911658591,0.322402752674395
"ROBO1",6091,0.790694214598355,0.322402752674395
"VEGFA",7422,1.66939641034169,0.322402752674395
"CADPS2",93664,-0.818782274800263,0.322402752674395
"MT2A",4502,0.312309453835788,0.32417501690219
"ZNF140",7699,0.669571964762404,0.32417501690219
"TAB2",23118,1.04758875197396,0.329316496411709
"GPN3",51184,-0.527890142913797,0.329316496411709
"STOM",2040,-0.548362055969969,0.329700186010546
"BTN3A1",11119,0.400910249799875,0.33232489902992
"LRRC8B",23507,-0.496714820459244,0.332491359370778
"IRF2",3660,1.28513049707291,0.332930664703123
"BCL6",604,0.883394023808647,0.333100037469724
"EXTL2",2135,0.82452670426728,0.333100037469724
"EFNA5",1946,-0.893437622096639,0.337192261411178
"CHST2",9435,-0.616324588416505,0.339917801829808
"MCAM",4162,0.419691474971284,0.339950609619164
"MCM4",4173,-1.25446061079659,0.341216480037515
"PCNA",5111,-0.653041609719189,0.341216480037515
"USP9X",8239,-0.254758153020347,0.341216480037515
"NAA16",79612,-0.699810304776432,0.343529229141191
"SMIM10L1",100129361,-0.483124395988233,0.344433902673638
"FYCO1",79443,-0.652881997619764,0.346405703393145
"ECI2",10455,-0.698644558568946,0.34644463820652
"MT1H",4496,0.346970101900865,0.346520341377216
"DPY19L1",23333,-0.34972638256972,0.346520341377216
"GNAI1",2770,-1.28250722820073,0.346667468882376
"GLCE",26035,-0.560979812591661,0.346667468882376
"RASIP1",54922,0.596310227259998,0.346667468882376
"EPS8L1",54869,0.368939747886858,0.349398924908762
"ANKRD27",84079,0.371091787810665,0.352906870864324
"UCHL5",51377,-0.383836883692723,0.354972157153447
"TNS2",23371,-0.98385605735939,0.356850731656541
"ALG6",29929,-0.477194475368116,0.358083364039346
"ZC3HAV1",56829,0.573928568745932,0.358156386872743
"MCM6",4175,-0.943686647698915,0.358291182013142
"HLA-B",3106,1.32535282373765,0.360348560299198
"APOLD1",81575,-1.06918598828228,0.360348560299198
"WBP11",51729,-0.285494967005681,0.363999692317311
"CSF1",1435,1.73280586740744,0.365007232099436
"PSME1",5720,0.708502458702215,0.365007232099436
"PIAS2",9063,-0.313859164416337,0.365222857655428
"TNFRSF9",3604,1.88206318130933,0.367488430355405
"SMURF1",57154,0.908159693979134,0.367488430355405
"ADARB1",104,-0.641938605032977,0.370665741347577
"BNIP3L",665,-0.411470044070015,0.370665741347577
"CBFB",865,-0.364625530843641,0.370665741347577
"GCH1",2643,1.37563850093606,0.370665741347577
"HDGF",3068,0.406366589539426,0.370665741347577
"HES1",3280,-0.856660135013728,0.370665741347577
"MGP",4256,-1.0359449096638,0.370665741347577
"TRAF6",7189,0.416877146423884,0.370665741347577
"FPGT",8790,-0.707118858825903,0.370665741347577
"IL32",9235,2.40823236720646,0.370665741347577
"FSTL1",11167,0.360402333613445,0.370665741347577
"HTRA2",27429,1.08631769999299,0.370665741347577
"RMI1",80010,-1.07391144582217,0.372704308476859
"HEG1",57493,-0.736222779836655,0.374387742609147
"PAIP1",10605,-0.153668739445616,0.374421980552812
"ADH5",128,-0.754470526790081,0.374969344289796
"GFPT2",9945,1.03659829007208,0.38008272437301
"TNFRSF21",27242,0.478745682171644,0.3808510151197
"PEX3",8504,-0.920688320636912,0.380889240651459
"FOXN3",1112,-0.975324745571128,0.385800883750438
"BTBD3",22903,-0.488763865600221,0.386784014867286
"ADGRL4",64123,-0.314735593953916,0.386784014867286
"RIPOR1",79567,0.799207768693696,0.386784014867286
"ORC6",23594,-0.840199800890121,0.387385212896759
"MTMR2",8898,-0.462041224278515,0.388410902719614
"MMD",23531,0.721530254930556,0.388410902719614
"MALL",7851,-1.01645239061587,0.389169290204222
"RFC5",5985,-1.2366110464162,0.389365218402328
"RHOBTB1",9886,-0.785333781578562,0.39079416952735
"MARCH3",115123,0.39343150114729,0.392985554678938
"SMAD2",4087,-0.310309948621062,0.393242713443075
"ITSN2",50618,0.979060659661608,0.393242713443075
"GPR4",2828,-0.613817233830217,0.39336145462057
"HLA-C",3107,0.998573527705467,0.393505565585272
"TSPAN12",23554,-2.25663477568241,0.393505565585272
"FHL1",2273,-0.508224382584412,0.393595562378408
"GALNT1",2589,-0.331550080446931,0.394576633868441
"LMO2",4005,-0.915840755424068,0.394576633868441
"SRPK1",6732,0.437590125659661,0.394717499601273
"PUM2",23369,-0.498974510014373,0.394837948033037
